"lat","long","gpm"
40.2934201384336,-101.672798853144,886.329464750898
40.6842633107631,-101.432056062785,816.417367740824
40.1461488855025,-101.848418092318,793.290644694653
40.5334951262735,-101.800473219342,0
40.6273054943187,-101.829736057198,886.88038744694
40.132333121216,-101.347487434368,796.41876897495
40.7332699258952,-101.681960679223,874.741947730564
40.1239589493955,-101.675077083865,851.044093953979
40.1323433879856,-101.68579711501,670.476636189421
40.501442203545,-101.663730805875,737.548420722219
40.3982687702822,-101.723480918584,861.927313392147
40.1582615507394,-101.645189648425,807.876738669884
40.6490625534021,-101.828364626491,1207.32635595074
40.1001916751172,-101.635473410352,718.898680754814
40.5200478670979,-101.621776715666,958.534910093342
40.5627539954055,-101.894423751263,870.663096543886
40.8764999828907,-101.265794019057,984.371536851413
40.1851286459901,-101.714259418082,1086.82456413981
40.4597572877165,-101.962552139876,734.471801804912
40.8947647629679,-101.268390420848,1004.1548200627
40.9038168026088,-101.258000370054,816.450232334919
40.4586868476216,-101.787207252481,1122.14865075178
40.1986522636516,-101.68819274262,870.903969742161
40.2245721384697,-101.706635796307,875.240282807302
40.1488441065745,-101.734888234897,1281.26672105323
40.7249697268242,-101.309233770818,886.721826746409
40.6148938336922,-101.889196767356,944.528689098512
40.6935558991414,-101.448650024901,782.411972293433
40.8985259190993,-101.547985400799,831.436267919597
40.9277914039232,-101.491730697206,861.708839467329
40.69640919202,-101.392001567674,892.243181189599
40.9214509292273,-101.762477061241,1001.59753946115
40.020500702518,-101.906055858978,755.683386648607
40.1456452948972,-101.586552450452,1046.87787054412
40.4884830958909,-101.799719866272,816.181566330206
40.4848480922962,-101.820445810766,1344.59623055923
40.0910988386907,-101.674173448128,984.316894247454
40.0562543176487,-101.527651973288,496.604454364517
40.4973044902691,-101.852755843666,1063.45029081904
40.385859544524,-101.954839169755,1288.79465669427
40.4997713917867,-101.794987311163,1111.11246431931
40.4851262814831,-101.830362752261,1198.01584498337
40.5970478181587,-101.864255417045,820.161878286858
40.2693141316529,-101.780918406918,754.662280824964
40.5713191259419,-101.696051239017,742.183414657202
40.077179289069,-101.539372716779,690.20382584526
40.5716701403307,-101.812306637047,854.936448654946
40.578219355084,-102.015441228379,728.341431446907
40.5096058005327,-101.834723147806,1020.64013343865
40.6129481469514,-101.964148734869,837.138032769493
40.781260827505,-101.956800124105,246.209366871212
40.4496709021972,-101.7513928869,1209.65185009777
40.4646408932563,-101.530703480327,636.661228439648
40.7427089583595,-101.255603360269,868.145103423458
40.7587472452596,-101.273330967249,747.514543492881
40.6932896482805,-101.443165656812,832.90057995665
40.7798752716137,-102.035513211833,776.52156901806
40.0295434985775,-101.600857752255,587.476394167572
40.0168691018783,-101.604808497065,634.960218738654
40.830109209735,-101.576099300371,878.219631628609
40.2472777536698,-101.636222418049,619.918912653434
40.1217783112917,-101.396792718405,469.227290722012
40.2159170415159,-101.680314622857,519.490285508443
40.2763913495187,-101.992443535309,825.85281194168
40.3893451462686,-101.743393245712,760.714105605978
40.6333514823298,-101.38894058655,730.358787809101
40.2395490344986,-101.648122450634,932.354714724203
40.5459130104725,-101.729840964,764.399376974043
40.5085222614324,-101.728622940169,1303.00316446851
40.5805660497211,-101.676758826193,930.556953637205
40.9894385442836,-102.008499313346,1010.55423503371
40.6145190595277,-101.9417415111,888.979263765064
40.5411109966599,-101.841179476045,873.531560224083
40.0221697295644,-101.894944281974,741.913428200942
40.3628235253039,-101.718489931557,645.859573040711
40.7762030234328,-101.672661375273,982.741422888233
40.0081007270701,-102.006970441597,551.94161499616
40.0486140074348,-101.510165266283,496.79498405236
40.4009115242633,-101.726753143701,1051.34696821436
40.5569552987023,-101.747242375147,1055.38285739874
40.6074382811785,-101.834630549801,833.120999889724
40.6203307949751,-101.503190828366,1134.32385871839
40.2010060567548,-101.442825308591,723.483442139414
40.1481926796819,-101.568999283155,705.562922727215
40.4286048586527,-101.388635916789,928.823476607235
40.5435280611646,-101.745434673787,1175.06011503609
40.3830290836142,-101.724639883893,1016.52518033361
40.3479840117413,-101.68876645382,644.177472586621
40.5379648364196,-101.72535534346,996.887748069067
40.6244827812956,-101.398334579086,930.64373581139
40.5803218527138,-101.633705913774,1142.57751172271
40.4596126552113,-101.722456919248,1261.48519975035
40.7675135097653,-101.681403253521,917.961571444102
40.5458393192617,-101.812231417317,805.067320945017
40.6228088631621,-102.026004901468,903.282397946113
40.7269009560067,-101.798480745777,987.504046488829
40.5663788024336,-101.757704867847,1143.94313913833
40.5425829571765,-101.804764062157,1147.9527620513
40.5622632488236,-101.651832854608,1264.26685331203
40.5315465752501,-101.490183479651,981.083207174654
40.1605998028768,-101.635856185537,805.828966930784
40.3758174298657,-102.018193760393,821.665133352359
40.5915015730075,-101.933518032045,1189.38708391874
40.6048692002055,-101.679753464516,1048.61892243168
40.4396845487598,-101.891972479844,1179.61596026446
40.575916971853,-101.702232602024,1347.47085311678
40.5316509698937,-101.887162099579,1222.05153726432
40.5130490418105,-101.785624667699,1324.85497155617
40.1310016005626,-101.347885592678,770.259089252514
40.5052144747087,-101.838939798972,1304.7006501235
40.1287379259942,-101.903161159959,975.094239043971
40.1087612700044,-101.554198502265,606.165911562049
40.5300507255132,-101.909783022525,1154.53144826306
40.5789432493504,-102.043547583199,1316.28824262339
40.4357706619939,-101.426257380289,889.690010202852
40.3679037116747,-101.688910771478,1213.34323509987
40.4653935169102,-101.904605703052,1364.85983599197
40.5367822012072,-101.655572626097,1257.06118777785
40.5646359974891,-101.706828456144,791.724440498811
40.3442486330214,-101.696949836551,1061.7985974749
40.5956203055894,-101.818943422325,1235.78178257457
40.3386304212734,-101.433423465812,989.509948524229
40.6391597492108,-101.911657519275,1005.5881068402
40.5832337480923,-101.940062542963,1339.8944781151
40.5282265368523,-101.631044167863,1272.53871494006
40.5029798260005,-101.680503873294,885.991358522792
40.5371484690765,-101.460580083215,820.051599666279
40.5092627400346,-101.828895746628,1216.25207414626
40.5020102796331,-101.856098533729,1353.21232471074
40.3329431751929,-101.689409503406,805.003328450953
40.5245661628944,-101.893122396702,901.703482353863
40.380260024597,-101.578811032711,874.0349133497
40.3478477023216,-101.61269476613,1268.07247758753
40.3958712076395,-101.955320874532,1222.7150925381
40.3844415031978,-101.962389522013,1254.30891392211
40.3289371824218,-101.655708591822,1251.20011865195
40.9025987380976,-101.713487386876,594.897137374845
40.6346676553646,-101.580566174555,1125.72622392237
40.2617771361395,-101.846119000837,1320.53440497427
40.5584148917534,-101.820312072113,1330.51826361957
40.4349735719525,-101.746053616605,1289.0225703632
40.4491094648558,-101.73888154578,1268.5170121459
40.4446758407029,-101.852750520022,643.982444755259
40.6362365992414,-101.89561760596,1086.16184951058
40.4784141512075,-101.996026783539,1352.78715900179
40.3753930212139,-101.750138544953,1222.09320635925
40.432402547896,-101.767967072591,1290.60142542626
40.8271800984488,-101.858957141051,1047.62181900302
40.5352077470627,-101.896037164912,1221.98593936894
40.9290033326111,-101.764192294646,1165.24334311291
40.668507483569,-101.471370772128,1221.6318390708
40.6966801011562,-101.870607588035,482.796130293268
40.6976393120084,-101.955185937766,572.998258925546
40.1062661470287,-101.620079640322,761.30568724579
40.5191447170963,-101.885007259166,1289.43726838957
40.15418787417,-101.601524887821,1101.47406633572
40.1659547696123,-101.575023759944,915.324100974296
40.3369188550999,-101.415761459345,905.088240018463
40.57491932109,-102.04783391099,1230.71742108482
40.3906682222663,-102.010492052855,1363.20499711703
40.6726059785392,-101.678380803717,1127.14493076083
40.872893862878,-101.581034356235,1224.69286500964
40.6010374137015,-101.915219737087,1163.85418645877
40.2850250925822,-101.507800419848,1131.78319379316
40.4119774846826,-101.704474256848,1294.85393631662
40.550182279041,-101.735349704488,1140.32109055389
40.3059013728658,-101.667127774432,1340.42099860434
40.6094163516211,-101.757185841342,1168.10644908745
40.3351937980298,-101.618476251196,925.324459234056
40.4931262639724,-101.858771801014,1330.44699164141
40.2659561538323,-101.617767863096,853.305825125229
40.7701698644971,-101.680882178797,806.216104235303
40.4981395227601,-101.776554833795,1227.11893966455
40.5227236305317,-101.686213786924,831.669926360783
40.2709114567749,-101.683786632828,918.423190175813
40.5939503643708,-101.856136726197,1213.93755408037
40.4568497027737,-101.992102786773,838.746538651113
40.5118433624087,-101.817529797494,1249.07034737091
40.3317059550155,-101.6398989572,1009.14005551608
40.5388284086762,-101.9670888909,1267.80898737755
40.3388016276434,-101.430321736764,857.89578122208
40.5681841646321,-101.703838871177,1213.22487182017
40.1571322417492,-101.614974195059,900.460551259842
40.5262844189908,-101.645612834585,724.846122690079
40.1457088747527,-101.54568569479,834.119823525262
40.2647811059188,-101.995112341205,1224.81996514293
40.756287978543,-101.389292186857,970.16987794479
40.5192928380659,-101.851827251319,1223.04156589355
40.5528715687571,-101.901279549314,1252.5830376312
40.5938129288563,-101.842312626485,1197.96138823997
40.6445637917611,-101.501257478036,1249.66087061014
40.132639140198,-101.579575239876,859.118880843547
40.1219355741888,-101.588889252358,678.279948369477
40.9200491441786,-101.289440900916,1095.69711989489
40.7080675300583,-101.798516817079,804.416825281732
40.3986707688728,-101.719186061654,1228.20562849786
40.371220507538,-101.723229163131,1269.95173440348
40.4457350251777,-101.675923040011,1211.62030127864
40.51555718394,-101.93452471137,1222.26450302672
40.5203186051967,-101.426908007949,1328.74660796423
40.5968993545044,-101.850613094317,1328.81927433457
40.5885022517992,-101.892866226346,1247.45260093263
40.4874725082144,-101.98315626245,1320.70506358553
40.4504803458275,-101.740053635501,1230.58513558919
40.2186397350114,-101.385169665389,1048.61683515798
40.5862991246395,-101.74246235555,1343.32942384329
40.8151351643028,-101.930481970921,745.888564639327
40.8043991189357,-101.636843395783,1065.03622763931
40.75569485649,-101.703997311006,1119.34242714106
40.6007510271715,-102.042946696449,1258.79546086694
40.6550117431813,-101.457508185888,1132.72333348763
40.5433292043163,-101.720158465118,1309.44954435731
40.2371472124988,-101.648993196077,830.402153217968
40.5767440428725,-101.847169022876,1253.93686168286
40.8656794112455,-101.777548219874,1145.87041136962
40.5429715063563,-101.695287605352,656.75417277484
40.0455585441738,-101.504919825592,1018.51595731081
40.4960596393375,-101.908531645867,1247.77254180501
40.8931658036635,-101.619348127516,1248.68884372462
40.2563571169879,-101.657640479617,810.310242321241
40.5613960716781,-101.998997752793,1290.87179516832
40.5467678400176,-101.97225551248,1194.75699601728
40.5228794439463,-101.957550200941,1287.22686016966
40.5265576245449,-101.957042954736,1331.84720374677
40.5650266105495,-101.970269211125,1180.68419838358
40.5832299477514,-101.922539336947,1295.28622766059
40.5466775385197,-101.77320190724,1323.78544312935
40.2116711359657,-101.493743193606,815.560455617097
40.8308040376753,-101.919980822964,1132.8088049409
40.4608868967975,-101.991373688816,1230.14864222537
40.7965325736767,-101.637136751101,1149.25966720749
40.3705329236481,-101.664787814608,845.752464281198
40.4420676150033,-101.79946849606,1326.61693505045
40.8739341449086,-101.27367432253,1138.68244180221
40.4500951366546,-101.960606273165,866.450141693068
40.565759023414,-101.367752995738,765.74124714337
40.6051459843712,-101.97432231544,900.387930112988
40.5565717128012,-102.009835720267,949.060280155194
40.6463010922121,-101.940970891407,1217.10056902743
40.6023069859109,-101.673777945926,1015.89172021284
40.4668853584211,-101.777612364851,687.449424579266
40.5376902621426,-101.78432178576,1308.30839661915
40.5547324052407,-101.876202773195,1189.77052219245
40.405609838888,-101.77246459554,1259.2931177843
40.3431183140166,-101.678311907756,1127.75716115631
40.8198021582793,-101.660879370631,1101.5785880289
40.7669857921917,-101.834390667622,1173.80842234045
40.5056459923973,-101.997967890283,1208.50364129484
40.5961628836859,-101.825573606621,1287.45620871266
40.7706833296502,-101.79499038525,695.618087440535
40.1654361418076,-101.706710286508,1241.37240726576
40.4138144447049,-101.851956014298,699.076262299505
40.1102782105142,-101.652104947195,880.288364222807
40.6361973875854,-101.931754665938,681.4415071587
40.7509081057413,-101.840039418344,973.48270790417
40.7407266865392,-101.821422836474,921.069218125
40.5079712645104,-101.906975220498,1173.50924606345
40.9943056911463,-102.035368917435,1045.94308339756
40.6614356245753,-101.425209280229,648.049240704152
40.3662417841097,-101.516452029888,1037.93022345473
40.5976478276681,-101.440233595567,1000.25590531952
40.8653979869466,-101.256617269181,1184.92904497963
40.4823466717871,-102.003446300379,1029.03767813827
40.4994280072349,-101.986409884551,1119.75887247083
40.4704529220378,-101.594379836009,997.356369316097
40.6385072996933,-101.570358802206,1214.94640396876
40.8364741472667,-101.449836992458,1161.32573053895
40.7952292198083,-101.575544991666,1145.08010408719
40.8097953195543,-101.572614808348,1088.49921871045
40.2545784622478,-101.671401156085,1090.54134194529
40.621460607443,-101.428596377256,862.833266236422
40.3028830074891,-102.017579663899,916.284186020297
40.5469413747499,-101.970323006511,1363.29694096389
40.5637486824532,-101.659327883748,1227.3976117115
40.6108412439609,-101.61198013255,1111.6874561566
40.9192657673731,-101.357421317161,612.752658123959
40.9229483640706,-101.354107253952,627.022775304381
40.3446291721752,-101.674477148592,1171.0367636482
40.349292337466,-101.664980817134,1114.14692920355
40.3951964267251,-101.759654718642,1233.72140816197
40.4760730888275,-101.75477933791,846.327553360325
40.968939854838,-101.318417264144,1124.14896231285
40.4349020696012,-101.963059951728,1317.52031817134
40.4515172549849,-101.967240087102,1292.10925210465
40.4104086451093,-101.703115083449,1173.87233536062
40.4453850111086,-101.967889445005,1198.81250660106
40.5141161550395,-101.623169484529,842.636745420579
40.5136743397638,-101.600520113442,1234.87639102554
40.4124254306965,-101.683430260615,1312.54228203632
40.4533678849275,-101.629733654437,1222.95228082519
40.4414405493904,-101.632972706645,1191.68466565029
40.4116779474588,-101.637708256952,1193.70963738749
40.819831577735,-101.58175002513,1207.12311194766
40.7844849738153,-101.616846102085,1133.60334755289
40.8187572362926,-101.639614845738,1036.20491643924
40.6115940572182,-101.715103279464,1196.50857936406
40.6058099595551,-101.71347996477,1176.67922017871
40.565870287004,-101.737277854606,1273.69944396504
40.5873418573476,-101.90462731116,1277.41364339151
40.5910695480695,-102.03727023054,1250.26069968227
40.5857950592274,-101.901326712631,1318.78426594287
40.5450889056782,-101.857952873525,1169.92349524114
40.9532536851662,-101.40246310547,1042.94983848486
40.4660629893886,-101.570200664601,1009.0014026397
40.3378696404491,-101.411847539633,998.732445594539
40.3195274067623,-101.653903796119,1139.31304422517
40.3716762594785,-101.755466992665,987.434884290127
40.3529642569367,-101.744107266716,1086.09262915981
40.5269725239789,-101.869723588395,1242.6023352549
40.6401947495062,-101.839179058298,1207.07367571038
40.6031050201366,-101.981510294145,1013.03068206026
40.6335770385387,-101.786189219174,1182.83759514395
40.776855230704,-101.335251706406,1067.83748070088
40.5153298338921,-101.575110940077,1115.97490643387
40.5809536690824,-101.94194937591,1115.50376046347
40.7584224493056,-101.706999324062,1075.0624232157
40.728461668971,-101.721688373601,1061.9850716916
40.5542870796006,-102.012331862646,1295.01086267676
40.6078189120488,-101.774616501183,903.844562545222
40.5493675050558,-101.989271844561,1323.77470335025
40.5294900406804,-101.693662164868,1143.28885491836
40.6250473521836,-101.849295405308,1116.88690384121
40.7948610884976,-101.552618310973,1167.09896482429
40.675423227176,-101.806398442802,1206.21911054121
40.5770725617883,-101.807045639781,1051.30848189714
40.057206198182,-101.509255622323,914.527808315855
40.4988268399472,-101.575241747708,1093.80989145659
40.3764104370819,-101.888056346113,1346.10018112634
40.5132224566257,-101.843447194942,1296.51775302268
40.5381216994068,-101.767919731983,1061.78553941558
40.2357181833219,-101.515623827842,1089.97083886887
40.7660279379785,-101.588327087825,1136.61993524318
40.4957527809078,-101.854502526941,1257.52652007766
40.0631083023874,-101.887899000663,524.047013400871
40.6152199086454,-101.839756216486,1170.18262297172
40.2627191784699,-101.783251269707,873.901173658472
40.4763307762332,-101.49407893783,1086.58235521566
40.6280057310592,-101.506974400854,1160.33433949473
40.3496917740442,-101.641043245476,1211.12504572748
40.5915421622479,-101.717803092091,1142.24814086123
40.3452143511036,-101.689283569869,922.653601619673
40.6143304976682,-101.98729509348,1263.52636902503
40.5536601953301,-101.982164979628,1179.97466856067
40.571658468321,-101.975668153824,1139.32767798578
40.5647754538198,-102.03394557842,1318.59574731824
40.5590334905172,-102.036736749266,1310.31447601028
40.5591479579453,-101.954543183707,1228.55677995585
40.5588998649642,-101.953892342783,1225.2735611485
40.7114599563693,-101.342991565042,894.681316358602
40.9388351987535,-101.396792729785,1186.77536381131
40.5908113214793,-101.733609435628,1176.40833260662
40.8376176014776,-101.606524436828,1037.37257096473
40.7269919431209,-101.293309308258,1115.41075521029
40.1351576574752,-101.557156822839,836.662693085682
40.5653217769833,-101.749003455257,1149.55294853217
40.5454729047511,-101.353122600783,589.988897576742
40.1596622433374,-101.657402796359,779.939466571969
40.4203751719324,-101.763100167131,1226.07414294017
40.5856747429073,-101.380184318581,877.46677162111
40.3514846491954,-101.528860776732,991.629475531085
40.486740705804,-101.554972951552,1178.79442376225
40.4778658430651,-101.566473842314,1055.52737984768
40.3710818920192,-101.460236317241,1048.47729008274
40.0052908958075,-101.531979089682,883.503626116549
40.4508224942489,-101.458097125133,1233.27739953132
40.1343972816179,-101.548468203978,611.167626730043
40.9792996864765,-101.391160432948,997.887878157528
40.4832165968418,-101.860071488796,429.168710404026
40.5906783950328,-101.923993393853,1189.92205300008
40.5664992303495,-101.965755073097,1183.15778711049
40.1383074989775,-101.636870412175,1066.05746107074
40.9204823299404,-101.980731929475,1277.75749715879
40.9587900043093,-101.88937417727,1140.1893961513
40.3761756162113,-101.667480686875,1111.78582150417
40.9783807899803,-101.353579270863,1229.3620832872
40.7285763270269,-101.817005086155,758.795340054585
40.6774139234331,-101.621984328539,1233.69169916066
40.2896641214425,-101.554749702644,836.853156980661
40.2876248389157,-101.571033068802,850.434337645478
40.3161627442902,-101.574798456058,820.275982671415
40.0783254113421,-101.599597364576,700.574575778905
40.6082699191011,-101.908099260098,1155.3602477753
40.7824115399457,-101.545051053674,1261.74056891254
40.2239618877787,-101.708818717026,841.588232150835
40.2362666276702,-101.707334537767,822.441950191598
40.2181518267421,-101.698209323157,671.164499766048
40.2743305186648,-101.852494814763,1250.67518075225
40.5553481505392,-102.03877190209,1173.3107182089
40.5477845232049,-102.036904547997,1141.05439384556
40.5536090113036,-102.044576689452,1042.69586823331
40.5466741056694,-102.02317875383,927.487371754177
40.5561385307275,-102.035562530477,1149.9559122873
40.8355065202993,-101.950189322192,1163.08463761551
40.7116565107182,-101.397556733554,780.441405155298
40.3866335292533,-101.771862547589,749.166578423131
40.4083728788374,-101.740729742963,1212.59578067878
40.6316314633796,-101.848218370146,890.596254923974
40.8773051301018,-101.746004423936,762.948838057805
40.4998498053709,-101.998486667084,1222.02258728478
40.5639768930525,-101.948237835798,1194.35900761426
40.3121834001038,-101.476874740036,1186.42231281282
40.2918494899664,-101.701250321274,1325.47456500511
40.4910198572837,-102.01407312287,1194.68550731442
40.0993485707836,-101.823749774871,724.597648582044
40.2573498144885,-102.029101540917,1256.41324097519
40.2583708360418,-102.033993194508,1291.49491669386
40.6163187266514,-101.942709051496,1144.8396345282
40.5621509853099,-101.842912475872,1114.07725521724
40.6508808291797,-101.912398762158,533.952828045741
40.4878445188794,-101.992393874238,1268.36236344587
40.5534469978325,-101.887611434702,1203.47567511797
40.525875820159,-101.743237106767,1172.46915159074
40.2514877116401,-101.937097546971,866.003264480078
40.5350103348074,-101.748869116251,1314.46486433578
40.5344969776785,-101.740489598583,1275.87602377025
40.571678981632,-101.782203053264,774.084267110166
40.5503240082506,-101.699832576103,1232.71232288691
40.555268063643,-101.907217542273,1284.57704313327
40.1251704042358,-101.875856329827,1320.33379705803
40.5475253121555,-101.664727550093,1300.88416011106
40.5516899250588,-101.655201577972,1350.95165277865
40.4991305605602,-101.880427853032,1272.48106542434
40.9103747919062,-101.566108512976,856.903960133505
40.1878164861118,-101.861305136564,1331.02056774281
40.6257554495102,-101.879415064263,1287.83052460503
40.2570360834105,-101.717369939364,998.33367820546
40.5219305868633,-101.879181942292,1326.96019242908
40.5982394923782,-102.023205807055,1147.21725901267
40.5938674183003,-102.023581822565,1147.77995712733
40.4814764181944,-101.616449585957,1097.68654749158
40.2221913450119,-101.499279087554,849.476373376839
40.2562725056475,-101.362407463943,1156.87064885397
40.8823737199651,-101.552249913519,1198.83130352563
40.7516235447582,-101.260547088943,1279.88868616201
40.5567547188187,-101.685933124549,1207.64503549879
40.2472362943878,-101.696144781443,1182.06313763779
40.5392735031619,-101.68522304175,1334.27873702657
40.4257046317309,-101.731964623057,1248.80370343285
40.418628097712,-101.646498272512,1156.13704159996
40.5700653677573,-101.883888899326,1223.58802617697
40.5216857150197,-101.929936969402,1361.20540647801
40.8252350484673,-101.566106195845,1319.50370554749
40.3094858930865,-101.657903827136,1130.66764917877
40.6442044817796,-101.97606712792,1166.562214513
40.8145215534046,-101.693903187793,1171.8420228207
40.1935072829994,-101.663884298294,1138.99063648555
40.7217108704569,-101.758756115599,708.826326853473
40.6303289706446,-101.878483157913,1046.31193193918
40.64106392927,-101.884518918627,1302.27378417034
40.5368301047617,-101.829397525731,1279.81373288296
40.6027813316509,-101.807133329404,1245.93371105414
40.6271558301709,-101.941718099257,1130.95666038737
40.9684511630796,-101.763190799738,1145.69274018593
40.4582428373024,-101.970621206746,804.571751175982
40.4563634771249,-101.970345940977,727.82938624413
40.5497530173091,-101.690412498428,966.953284728791
40.5310067307436,-101.790897295303,1265.64194540527
40.4105475931195,-101.72241856697,977.428397231993
40.3793800538546,-101.706832499002,1324.346414203
40.0914647261565,-101.586004072306,1007.6885623193
40.1002386677592,-101.59720015069,341.947785916689
40.5116727654682,-101.588508402259,1249.47398075867
40.5967988885753,-101.678682452673,1219.15849602844
40.5900750178238,-101.964530243878,1244.29737701471
40.7152552441601,-101.701222884553,1313.75421495347
40.7111550957477,-101.70998050271,1193.60639685935
40.7321372806606,-101.726255061566,1086.3205596963
40.1504302131711,-101.579114630008,698.595705624569
40.4100402587652,-101.632274934612,1198.15950114891
40.2455279511958,-101.974806025136,1227.89619631229
40.2385251905536,-101.971083743982,1179.22855973277
40.1643449497968,-101.672170355586,827.964962410343
40.9036022978556,-101.511178748249,1012.07850541109
40.7022004469624,-101.44455485134,1171.67032139687
40.8907254518522,-101.642787573048,989.073244676633
40.7276825103769,-101.705329052406,1083.57291379475
40.4446041537914,-101.873214957099,1230.38555056821
40.4565133372368,-101.878694858235,1297.07396243732
40.461503332397,-101.889538164916,1224.86245510202
40.432790355268,-101.896083319271,1363.66243380155
40.4379201852949,-101.915032168729,1253.60715569962
40.4526196244545,-101.898763954989,1323.45830550451
40.4463290664041,-101.908244873117,1246.64464997161
40.4967244739086,-101.860614895509,1240.15175787765
40.7934478440462,-101.466942981179,1271.31534530691
40.5721350749908,-101.6134529352,734.110435946916
40.5061462562764,-101.358235172481,1229.89185358431
40.4419568912871,-101.785908085308,1232.04101049021
40.9986516767507,-101.825289909476,1273.83392161061
40.5710096573503,-101.702406408135,1113.87973004354
40.6152695667977,-101.942140207481,1289.24464425242
40.4435962730599,-101.520217631301,1226.94406118195
40.4529640387884,-101.501784478076,1243.19351373689
40.4468314879341,-101.505717012412,1266.71762892108
40.8204365502531,-101.548653893373,753.73778195772
40.8218191850697,-101.550473604747,796.971191435118
40.6371983959944,-101.986548935189,1176.3597885814
40.5583707738295,-101.681030534404,1137.35623813793
40.4236047419673,-102.047400403861,776.456353265495
40.4114530449733,-102.003527729832,925.46797149535
40.4205464311783,-102.046590609438,631.419681609994
40.331941421465,-101.360325225126,1174.41357401098
40.464517815155,-101.988492604243,1346.50558549013
40.3619311221317,-101.399437923897,930.398191171616
40.3358005080466,-101.589590633326,1243.38303294095
40.5790672535915,-101.651919025854,1239.05564610921
40.4534533349843,-101.908058105306,1350.03203092176
40.4592669057148,-101.912318140669,1239.27050925825
40.4565370273823,-101.906902904339,1238.59822921488
40.4628046275443,-101.888424119335,1254.4056597076
40.6527827940323,-101.492972647906,1148.14693016653
40.357814332014,-101.730937243276,1267.87623325533
40.5790278755082,-101.636105806748,738.787369380307
40.5730313156219,-101.903918983364,1238.96563248168
40.3252072148491,-101.543478308096,1128.79838084431
40.5347731530108,-101.67314353243,1074.98106233674
40.5719952407573,-101.699256283022,1323.67033752646
